URL,ID,Date,Author,Comment
,963,"Mar 2, 2016",kamarasune,They don't want Trump because he won't be a builderburg puppet.
,964,"Mar 2, 2016",maranathashalom,"@kamarasune
No, he *IS* one of the builderburgs (sic)"
,965,"Mar 2, 2016",kamarasune,@maranathashalom @kamarasune I've never seen his name on the attendee list. 
,966,"Mar 2, 2016",maranathashalom,"@kamarasune @maranathashalom
Of course not.
They are puppets of him!"
,967,"Mar 2, 2016",kamarasune,@maranathashalom @kamarasune *facepalm*
,968,"Mar 2, 2016",maranathashalom,"@kamarasune @maranathashalom
It's all tongue-in-cheek.

But believe me, Trump is for Trump first. 

Just look at his life.

By their fruits you shall know them."
,969,"Mar 2, 2016",maranathashalom,"@kamarasune @maranathashalom
P.S. - the correct spelling is Bilderberg."
,970,"Mar 2, 2016",kamarasune,"@maranathashalom @kamarasune You are correct on the spelling, and ty :). But again he's never been on the list that I have found."
,971,"Mar 2, 2016",maranathashalom,"@kamarasune @maranathashalom
You're correct - I was just 'stirring the conspirators pot'.  LOL.

Trump isn't sophisticated enough to be part of that group."
,972,"Mar 2, 2016",kamarasune,@maranathashalom @kamarasune See how you are *smirks*
,973,"Mar 2, 2016",maranathashalom,"@kamarasune @maranathashalom
No, just dismayed.
How can a nation fall so far?
How can we end up with THESE as our final choices for leadership?
Gonna go take a ride through the wooded forests of East Texas.  Leave this lunacy behind for a while."
,974,"Mar 2, 2016",2tired2care4,"@kamarasune  They don't want Trump because he is a tool.
Period."
,975,"Mar 2, 2016",kamarasune,@2tired2care4 @kamarasune They all are...except he might be the one to stop this NWO madness.....
,976,"Mar 2, 2016",2tired2care4,"@kamarasune @2tired2care4  How will he stop the ""madness"". Elaborate, please."
,977,"Mar 2, 2016",kamarasune,@2tired2care4 @kamarasune Honestly I'm not sure what can be done at this point but a Bush or a Clinton would have just accelerated their agenda. 
,978,"Mar 2, 2016",maranathashalom,"@kamarasune @2tired2care4
Personally, I believe it is all in the Creator's Plan.
SO, I really should stop complaining and just be glad that there is a perfect end to this all (Revelation 21 & 22)
Maranatha!"
,979,"Mar 2, 2016",JayrayIII,"Trump is fighting like a true American. He has the establishment hitting him from all sides because they are scared they will not have a puppet in the White House to control. It even started last night with his first win. FOX news anchor Bret Baier called the first state results Georgia as "" We can make a call, Georgia ' falls' to Trump""???  How about Trump ""wins"" Georgia. Keep fighting Trump!!!"
,980,"Mar 2, 2016",goboss,@JayrayIII  Baier and Kelly looked so depressed last night tying to squeeze some kind of positive news about Rubio.  It was apparent and pathetic.
,981,"Mar 2, 2016",FoxBot9000,@goboss @JayrayIII  Like Rove on election night 2012.
,982,"Mar 2, 2016",goboss,@FoxBot9000 @goboss @JayrayIII  And last night as well.  Fox commentators were tripping all over themselves to try and spin it Rubio's way.
,983,"Mar 2, 2016",LibertyinPA,"@goboss @JayrayIII Fox losing their credibility to be fair, and balanced. Their RINO colors have become evident in this election as they seemed to be quite supportive of Hilliary over Trump/Cruz results.  I prefer to listen to Rush these days..."
,984,"Mar 2, 2016",gramps48,"This is about riding ourselves of the Socialist Dem's, NOTHING ELSE! Come on folks, Trump may not be the best Pres. ever, but he is a Patriot. which is far better than any of the alternatives!"
,985,"Mar 2, 2016",FoxBot9000,@gramps48  ROFL
,986,"Mar 2, 2016",gramps48,@FoxBot9000 @gramps48     ?
,987,"Mar 2, 2016",progressisneeded,@gramps48 @FoxBot9000 He meant you're an i di ot!
,988,"Mar 2, 2016",gramps48,@progressisneeded @gramps48 @FoxBot9000  pot calling the kettle black?!
,989,"Mar 2, 2016",progressisneeded,@gramps48 @progressisneeded @FoxBot9000 Are you asking me? You are an i di ot!
,990,"Mar 2, 2016",FoxBot9000,@gramps48 @FoxBot9000  I'm sorry. There was so much derp in your comment I didn't know what else to say.
,991,"Mar 2, 2016",Damastamata,@FoxBot9000 @gramps48 stupid text acronyms!
,992,"Mar 2, 2016",progressisneeded,@gramps48 Sanders would eat Drumpf's lunch in the general election
,993,"Mar 2, 2016",USA2016,@progressisneeded @gramps48  no... but I would take Bernie or Hillary any day.
,994,"Mar 2, 2016",Damastamata,@USA2016 <----hates America
,995,"Mar 2, 2016",Damastamata,@progressisneeded @gramps48 in your wet dreams you have about elderly men!
,996,"Mar 2, 2016",NCdem,"@gramps48 Democrats are supply-siders, not Socialists."
,997,"Mar 2, 2016",Damastamata,@NCdem @gramps48 couldn't be farther from the truth!
,998,"Mar 2, 2016",NCdem,@Damastamata @NCdem @gramps48 Don't like evidence?  What do you base your opinions on?
,999,"Mar 2, 2016",goboss,Ryan and McConnell will now work closely and rapidly with Obama to get a Court nominee in the process.
,1000,"Mar 2, 2016",FoxBot9000,@goboss  You mean they're gonna do their job???
,1001,"Mar 2, 2016",goboss,@FoxBot9000 @goboss  Their JOB is to REPRESENT the people who put them there!  Election has consequences as Obama stated and the GOP won BIG in 2012 and 2014 in the Congress.
,1002,"Mar 2, 2016",Johngreat1,@goboss @FoxBot9000 And the lack of representation by the republicans we elected is exactly why the backlash against the establishment is so strong
,1003,"Mar 2, 2016",SarahsCleavage,"Which Republicans? That's your problem, fractured party, fractured base. Look at how often the term RINO gets thrown around."
,1004,"Mar 2, 2016",kikolee8,"This is America, the system was established with the checks and balances between 3 branches of governance. As President trump will not be able to do any of what he states due to the legislative and judicial branches of government...
Not to mention the Constitution. Amusing that all these ""patriotic constitutional"" voters seem perfectly willing to allow trump to decimate the Constitution.."
,1005,"Mar 2, 2016",SarahsCleavage,"Trump voters are less bright than the average conservative voter, which isn't saying much."
,1006,"Mar 2, 2016",kdf01,"I vote Republican, but have decided to somewhat separate myself from the Republican label.  I am a Conservative, and am ashamed that the Republican favorite, Donald Trump, is being bashed by the party he promised to run in.  If the Republicans do not get behind Trump (this bashing of the front runner is unprecedented), the New Republican party must be started.  I am ashamed of the current Republican Party. <><"
,1007,"Mar 2, 2016",want2believe,"@kdf01 As is the entire country, not that the dems are much better - lesser of two evils for many of us."
,1008,"Mar 2, 2016",setmatch,"@kdf01 Yes, and the Republican party and the media went at Trump about making a pledge that he would support whoever the candidate turned out to be, but now the party wants to work as hard as it can to defeat him and not back him.  Big double standard"
,1009,"Mar 2, 2016",LibertyinPA,@kdf01 It is the 1% RINOs who are bashing; not the people in the trenches as their polices are no different that the moderate Democrats.  When you have the ex-Governor of NJ supporting Hilliary over Trump ... they lose their credibility with the backbone of the party.
,1010,"Mar 2, 2016",Johngreat1,"want2believe 3 minutes agoEarlier I asked @JLW413 if he could provide an example as to how the GOP hasn't listened to the voters when he suggested that is why Trump represents them.
yesterday a RNC spokesman on CNN said there would be a brokered convention. When asked if Trump had the most delegates and votes, how it would work out to nominate a different candidate he said  "" it will be messy, but we have to do it"".   
  Sounds like the RNC has no plan to allow Trump to be their nominee.
         That will end the Republican party
 TRUMP 2016"
,1011,"Mar 2, 2016",goboss,The evangelical movement has morphed into a anti-establishment movement.  Once Gay Marriage became law and the GOP said nothing; they threw in the towel and went anti on the GOP.
,1012,"Mar 2, 2016",Damastamata,@goboss see there you go talking about something that will never be changed now that SCOTUS has decided on it. Worry about your own marriage.
,1013,"Mar 2, 2016",setmatch,"Trump has taken no money, is not controlled by those he ""owes"" .  He is solid on the one thing that turns the middle income Americans back in the right direction, trade and the economy.  He will succeed in pulling to his election the blue collar democrats and middle of the road voters.  He will not back down just because a situation is tough."
,1014,"Mar 2, 2016",NCdem,"@setmatch HOW?  Details, please."
,1015,"Mar 2, 2016",2tired2care4,"@NCdem @setmatch  Hilarious. Good luck getting details out of a Trumpchump, or their candidate for that matter."
,1016,"Mar 2, 2016",NCdem,@2tired2care4 @NCdem @setmatch I just keep asking.
,1017,"Mar 2, 2016",2tired2care4,"@NCdem @2tired2care4 @setmatch  I do too. I've never gotten an answer.
A lot of deflection, but no answer...."
,1018,"Mar 2, 2016",YarkNarf,"@NCdem @2tired2care4 @setmatch You keep casting lines but there ain't no fish. Platforms are apparently too ""establishment"". This is about the feels, bro. It's like talking to hipsters except without the beards and bad music."
,1019,"Mar 2, 2016",setmatch,"@NCdem @setmatch The blue collar voter and middle income voter is who is the most squeezed in our economy.  They work their behinds off while watching their wages stagnate and jobs shrinking.  Meanwhile the Washington establishment politicians do nothing for them.  Trade is a mess and Trump understands it and has to ability and the savvy to do better than we've got now.  This same group of people (blue collar, middle class) are patriotic proud and respond to Trumps call to ""Make America Great"" again."
,1020,"Mar 2, 2016",NCdem,@setmatch @NCdem How?
,1021,"Mar 2, 2016",setmatch,"@NCdem @setmatch Trump understands the trade imbalance and how to work to improve it.  He understands the international money problems.  It is because of the above, that wages in this country for the middle class have dropped."
,1022,"Mar 2, 2016",JDargitz,"Remember, Trump is a 'deal-maker' (another word for compromiser). Where he starts rarely resembles where he finishes."
,1023,"Mar 2, 2016",kikolee8,This is becoming huuugly entertaining.....Why any patriotic American would cast their vote for donnie drumpf is beyond baffling...
,1024,"Mar 2, 2016",Johngreat1,@kikolee8 Because they love this country and have enough sense to realize that TRUMP is the leader we need at this moment in time.
,1025,"Mar 2, 2016",Janrlene,@kikolee8  u sound like an Obama lover.
,1026,"Mar 2, 2016",NCdem,"Supply-side economics, a.k.a. Reaganomics, has been co-opted by democrats.  See:  NAFTA, PPACA  and TPP for starters."
,1027,"Mar 2, 2016",NCdem,"In other words, despite how you FEEL, democrats aren't Liberal."
,1028,"Mar 2, 2016",mytraintrax,"@NCdem - You don't get it a-hole, we don't care about the current establishment system, we want to burn it all down, Trump is the fire starter and the fireman, Trump will win and be the next pres, and hopefully the filth that has promised to leave when this happens will actually do so, then we can get back to building the nation under the constitution."
,1029,"Mar 2, 2016",NCdem,@mytraintrax @NCdem HOW?
,1030,"Mar 2, 2016",mytraintrax,@NCdem @mytraintrax This thread is not long enough to teach a fool an economics and civics lesson.
,1031,"Mar 2, 2016",NCdem,@mytraintrax @NCdem So you have as many details as donnie.  OK.
,1032,"Mar 2, 2016",kamarasune,The titanic is the GOP party that lost its way jumping into pockets.  Real conservatives will do just fine without the broken wheel....
,1033,"Mar 2, 2016",sbwhite60,"IF the GOP pulls this, then Trump runs as an independent, splits the GOP vote and DEMS win, much to my dismay.  Only hope would be if Bloomberg gets in and splits the DEM vote."
,1034,"Mar 2, 2016",maranathashalom,"@sbwhite60
Hopefully it will split the vote enough so that there is no majority winner of the delegates.
Then the House of Representatives gets to pick the President."
,1035,"Mar 2, 2016",sbwhite60,"@maranathashalom @sbwhite60  Hey, there's a thought!!!"
,1036,"Mar 2, 2016",maranathashalom,"@sbwhite60 @maranathashalom
If Trump wins the Republican nomination, Rubio should run as an independent.
He can pull enough votes from Hillary to make the House of Representatives scenario active.
And the GOP controlled house won't select Trump or Hillary - but Rubio."
,1037,"Mar 2, 2016",progressisneeded,@sbwhite60 @maranathashalom You want to give the body that has 13% approval rating the chance to pick a president? You need to cut down on whatever you're smoking
,1038,"Mar 2, 2016",2tired2care4,"@sbwhite60  The Dems will win even if the vote isn't split. Trump cannot and will not win against Hillary.
Our country is screwed."
,1039,"Mar 2, 2016",setmatch,"@2tired2care4 @sbwhite60 You are mistaken.  Trump will pull in a huge amount of blue collar workers and middle class Americans.  He speaks to the people in the middle and they respond to his economic know how.  This country elects middle and middle right or left candidates.  You will lose the election with a pure conservative who is so far right that you cannot speak to the ""Reagan Democrats"""
,1040,"Mar 2, 2016",MattBlaine,"""I love the poorly educated""  should replace ""Make America Great Again"" as Trump's slogan.  It gets right to the reason for his lead and likely nomination.  Idiocracy is here.  Pass the Brawndo."
,1041,"Mar 2, 2016",nomorerulers,"@MattBlaine your a perfect Trump supporter! Elitist and smarter than everybody else!, Trump and Matt, two pees in a pod!"
,1042,"Mar 2, 2016",goboss,"Rubio is totally screwed.
Cruz supporters will 90% go to Trump and vice versa.
Where does Rubio draw from?  Kasich at 5%"
,1043,"Mar 2, 2016",maranathashalom,"You want Hillary to win?
Keep voting for Trump."
,1044,"Mar 2, 2016",setmatch,"The establishment Republican party doesn't get it. Being willing to do anything to go against the will of the people is EXACTLY why people are fed up with the elitist political class that has controlled politics and put people in Washington that do nothing, fail to keep their promises and leave the middle class stagnating."
,1045,"Mar 2, 2016",goboss,@setmatch  True so why are they supporting Trump?  He  bows in deference to the establishment.
,1046,"Mar 2, 2016",want2believe,"@setmatch Great another person to suggest this, what did the GOP promise you that they haven't come through with?"
,1047,"Mar 2, 2016",StudyYourHistory,@want2believe @setmatch There are no details from people who are blind
,1048,"Mar 2, 2016",goboss,@want2believe @setmatch  The GOP has completely turned their backs on their platform of 30 years ago and went way left.  BUT!  That is what Trump will also do!
,1049,"Mar 2, 2016",want2believe,@goboss @want2believe @setmatch That said a lot without saying anything.  How so?  How have they gone left when all major studies have shown they have veered right? 
,1050,"Mar 2, 2016",goboss,@want2believe @goboss @setmatch  what studies and on what issues?
,1051,"Mar 2, 2016",NCdem,"@goboss @want2believe @setmatch NAFTA, PPACA and TPP."
,1052,"Mar 2, 2016",FoxBot9000,@goboss @want2believe @setmatch  Are you kidding? They're gone far right on EVERYTHING.
,1053,"Mar 2, 2016",want2believe,"@goboss @want2believe @setmatch Poole and Rosenthal did one back in 2012 I believe, it discussed overall ideology.

And you failed to answer my question."
,1054,"Mar 2, 2016",LibertyinPA,"@want2believe @setmatch Less taxes, regulations to have more control over our lives instead - we get more taxes / regulations - the businesses cannot flourish and are leaving / cutting jobs or transitioning to illegals to improve the bottom line.  Take a look at the RINO budget - no different than what Harry Reid passed and we are fed up.

Being a Republican means fiscal conservative; the RINOs are only taking care of themselves and why they are slowly being replaced!"
,1055,"Mar 2, 2016",nomorerulers,"@want2believe @setmatch I have voted for and elected Senate and Congressional Republicans for the last 8 years. All pledged to stop, defund, repeal Obamacare. Not one vote was ever taken to repeal ObamaCare until December 2015. Why? Because they are scared of Trump. They are losing the career they hoped for. Until we have term limits and those people have to live under the very same laws they pass, the American electorate is doomed. We are all doomed to the ruling class Elite Politicians! Believe me, they know it!"
,1056,"Mar 2, 2016",maranathashalom,"@setmatch
Perfect - just what Hillary is hoping for.
A vote for Trump is a vote for Hillary."
,1057,"Mar 2, 2016",ralph396,Why does this author want to stop Trump? The people are speaking.
,1058,"Mar 2, 2016",maranathashalom,"@ralph396
35% of 50% (being generous to Republicans) is 17.5%
I wouldn't say that ""the people"" are speaking.
There is no single voice in this election.
Don't pretend otherwise."
,1059,"Mar 2, 2016",2tired2care4,@maranathashalom @ralph396  Amen.
,1060,"Mar 2, 2016",maranathashalom,"LOL - I love the Titanic analogy.
Only, the ship isn't just the GOP, it's America.
Goin' down fast - and not enough lifeboats.
Maranatha!"
,1061,"Mar 2, 2016",want2believe,Earlier I asked @JLW413 if he could provide an example as to how the GOP hasn't listened to the voters when he suggested that is why Trump represents them.  He refused to answer so does anyone else want to take a stab at this?
,1062,"Mar 2, 2016",StudyYourHistory,"@want2believe @JLW413 We're going to ""win, win, win""!  These people are devoid of substance..."
,1063,"Mar 2, 2016",tompro97,"@want2believe @JLW413

How about YOU provide us with examples of where the GOP has done ANYTHING that they promised to do during the last election.  All they have done is  CAVE  IN  to Barracky and increase the deficit.  NOTHING ELSE!!!"
,1064,"Mar 2, 2016",goboss,Trump is afraid of Ryan and McConnell; just keep that in mind!
,1065,"Mar 2, 2016",nomorerulers,@goboss I think its the other way around Boss! Where do you watch the news? lol
,1066,"Mar 2, 2016",goboss,Ryan attacks Trump once again yesterday and Trump bows in deference to the scolding.
,1067,"Mar 2, 2016",goboss,That is a HUGE Red Flag!
,1068,"Mar 2, 2016",Johngreat1,@goboss LOL
,1069,"Mar 2, 2016",goboss,@Johngreat1 @goboss  You like Ryan?  McConnell?  Then you will get what you want.  More of the same and probably left of Dubya.
,1070,"Mar 2, 2016",Johngreat1,@goboss @Johngreat1 I dont believe TRUMP has bowed to ANYONE
,1071,"Mar 2, 2016",maranathashalom,"@Johngreat1 @goboss
Including the God he professes."
,1072,"Mar 2, 2016",StudyYourHistory,@maranathashalom @Johngreat1 @goboss Trump wouldn't know a Chapter and Verse from a Lectern and a Purse...he is just using religion when convenient
,1073,"Mar 2, 2016",Johngreat1,"The democrats are pounding the republicans, while the republicans are pounding their own star candidate.
Not hard to figure out why the republicans are in such a mess"
,1074,"Mar 2, 2016",Damastamata,@Johngreat1 you really need to take off those beer goggles!
,1075,"Mar 2, 2016",FoxBot9000,@Damastamata @Johngreat1  How was he wrong? Read these comments. Cons are bashing each other. You don't see nearly as much of that on the Dem side.
,1076,"Mar 2, 2016",Damastamata,@FoxBot9000 @Damastamata @Johngreat1 Aand Trump is winning. I rest my case!
,1077,"Mar 2, 2016",FoxBot9000,@Damastamata @FoxBot9000 @Johngreat1  You rest your case? The original comment was cons are pounding their own candidate and that is correct. You STILL haven't explained how that is incorrect.
,1078,"Mar 2, 2016",Johngreat1,@Damastamata @Johngreat1 Where was my post incorrect?
,1079,"Mar 2, 2016",leskilIjoy,@Damastamata @Johngreat1 from a life long republican I'm afraid Johngreat1 is dead on the money.  :(
,1080,"Mar 2, 2016",mdmmdm41365,@Johngreat1  we are not sheep like the dems ! Winning isn't everything when you have to sell your soul to do it . 
,1081,"Mar 2, 2016",progressisneeded,"@mdmmdm41365 @Johngreat1 Hahaha, he says as he votes for Trump!"
,1082,"Mar 2, 2016",YarkNarf,"@Johngreat1 Well the Sanders crowd can slam on Hillary pretty hard but you're correct. The venom against Trump is only matched by the venom against ""RINO betrayers"". It's self-destructive. We seem to be at a ""ashes ashes all fall down"" moment."
,1083,"Mar 2, 2016",goboss,"Trump WILL NOT be conservative.  He is not and will not be so.
He's much closer to Ryan/Boehner/McConnell in viewpoint.
Trump is telling you this loud and clear."
,1084,"Mar 2, 2016",FoxBot9000,"@goboss  He's way left of Ryan/Boehner/McConnell, although he's just about the same shade of orange as Boehner."
,1085,"Mar 2, 2016",Johngreat1,@goboss GREAT!   He can represent everyone in the middle
,1086,"Mar 2, 2016",saneman,Rubio is such a little puppet to the establishment.  Gross.
,1087,"Mar 2, 2016",Plainjustme,Everyone is trying to stop Trump but giving Hillary a free ride. She should be getting a free ride to prison. I prefer Cruz since he is a true constitutionalist. 
,1088,"Mar 2, 2016",FoxBot9000,"@Plainjustme  And why, pray tell, should Hillary be in prison? Has she been convicted of a crime? Indicted? Anything?"
,1089,"Mar 2, 2016",MountainHiker7,"@Plainjustme As long at the core leadership of the Republican party is against him, he cannot win and that appears to be a lost cause. "
,1090,"Mar 2, 2016",goboss,"Cruz won 3 states including Texas.  Rubio is down 20% in Florida.
Cruz/Carson 2016."
,1091,"Mar 2, 2016",Johngreat1,@goboss Dreamer
,1092,"Mar 2, 2016",nomorerulers,"@goboss Thats a great match! The AntiChrist with a true believer, maybe offset each other! lol"
,1093,"Mar 2, 2016",Jason Eldridge,Trump can not be stopped now. The others waited too long to attack Trump and didn't do a dent to Trump at all. 
,1094,"Mar 2, 2016",Johngreat1,"to outwit Trump in Cleveland, stack the deck with delegates willing to bail on Trump once their commitment is over.
Translation:  Go against the will of the voters to ensure establishment control
Result--   DEATH of any Republican party"
,1095,"Mar 2, 2016",MountainHiker7,"@Johngreat1 Yes, at this point the leadership has only one choice, get behind the voters or destroy the Republican party, after two lost elections a third loss to Hillary will result in voters leaving the party in droves..."
,1096,"Mar 2, 2016",Hanniball6666,"Trump wins the nomination, Clinton gets indicted, Sanders picks a younger VP, promises only one term and he makes history because there just are not enough loons in this country to elect Trump."
,1097,"Mar 2, 2016",Plainjustme,@Hanniball6666 FAIL!!!!!!!!!!!!!!
,1098,"Mar 2, 2016",libsdestroynthiscountry,Somehow you think people who would vote for the socialist fruitcake aren't loons?
,1099,"Mar 2, 2016",goboss,"Conservatives!
Rubio was hand picked by Schumer and Durbin to join in pro amnesty legislation.
Rubio is supported by McCain, McConnell, Graham, etc
If you want a Dubya look-a-like, then Rubio is your man."
,1100,"Mar 2, 2016",USA2016,"@goboss  last night in Rubio;s speaking in Miami, he was not only speaking for florida, sounded like he was speaking a president for latin america"
,1101,"Mar 2, 2016",JeffAnderson01,Funny I don't recall Obama / Clinton laying out a plan to fix the same things Trump says he'll fix.
,1102,"Mar 2, 2016",JeffAnderson01,"Funny, I keep seeing you Obamma/Clinton people bashing Trump posting about a ""plan to bring about change"". Tell me what plan Obamma/Clinton has given to bring about change?"
,1103,"Mar 2, 2016",NCdem,@JeffAnderson01 Sanders has a plan.
,1104,"Mar 2, 2016",grizzley,@NCdem @JeffAnderson01  Yeah give America away to those standing with their hands out. Increase the National Debt beyond repair.  He has a plan alright. Continued Destruction for America.
,1105,"Mar 2, 2016",NCdem,@grizzley @NCdem @JeffAnderson01 Is your ROI on taxes always zero?  Do you believe it is illegal to reallocate resources?
,1106,"Mar 2, 2016",Damastamata,The establishment is getting really really desperate. They are in denial!
,1107,"Mar 2, 2016",JJWR,"For all you Drumpf supporters...
News flash
He cannot win the general election!  Why?  Because I (and millions like me) will not vote if the choice is Clinton or Drumpf.  True conservatives will stay home.  Hope you enjoy the cackling fake blonde with the cankles and thunder thighs."
,1108,"Mar 2, 2016",BoogyVamp,@JJWR because people like you are how we got obama. thanks
,1109,"Mar 2, 2016",Plainjustme,@JJWR I hope you enjoy and celebrate being Un-American and not voting so your idol Killary is elected. Good try but we know you main objective.
,1110,"Mar 2, 2016",riverflight,@JJWR second that motion.  I despise both candidates.  
,1111,"Mar 2, 2016",JLW413,"@JJWR If you don't vote for whomever the GOP nominee is, you weren't a Republican to begin with."
,1112,"Mar 2, 2016",JJWR,"@JLW413 I never said I was.  I said I was a conservative.  You belong to either of the parties, I question whether you have anything above your neck."
,1113,"Mar 2, 2016",goboss,"Folks!!
Are you listening to Trump?  He is speaking the truth and that includes:
""I will work with Ryan and McConnell"".  even though both of them have spoken out against him.
""I will make deals with the Congress...""
Now that all sounds ""diplomatic"" but we have had GOP diplomacy for over 20 years!"
,1114,"Mar 2, 2016",David1Barnes,Trump supporters do not get that they are handing the national election over to Clinton. Priceless.
,1115,"Mar 2, 2016",NCdem,"@David1Barnes If most of America actually voted in their own interests, Sanders would win by a landslide."
,1116,"Mar 2, 2016",David1Barnes,"Sanders has already lost, same as Trump. You're not getting it either."
,1117,"Mar 2, 2016",NCdem,"@David1Barnes I understand that Citizens United has rendered the vote moot.  This election has already been decided, to the detriment of 99% of America."
,1118,"Mar 2, 2016",David1Barnes,"That depends. If Clinton makes Sanders a part of her cabinet, and she will, he can still go after the things that he is talking about with a free hand. See?"
,1119,"Mar 2, 2016",NCdem,@David1Barnes I disagree.  Obama turned out to be a conservative; Sanders would be marginalized at best.
,1120,"Mar 2, 2016",Damastamata,@NCdem @David1Barnes really hitting the hard drugs today aren't you?
,1121,"Mar 2, 2016",NCdem,"@Damastamata @NCdem @David1Barnes Yeah, I'm not wrong.  I noticed you didn't attempt to claim I was wrong either.  Good call on your part."
,1122,"Mar 2, 2016",USA2016,"@NCdem @David1Barnes  OBama a conservative.... that is too funny, what have you not being paying attention to what has happened during his term?"
,1123,"Mar 2, 2016",NCdem,@USA2016 @NCdem @David1Barnes PPACA and TPP.
,1124,"Mar 2, 2016",USA2016,@NCdem @USA2016 @David1Barnes  yea like taxpayer funded export-import bank that gives money to foreign countries. TPP that is going to be as bad and the nafta and the IRAN deal good grief.
,1125,"Mar 2, 2016",USA2016,@NCdem @USA2016 @David1Barnes  climate change (taxpayer money) to help foreign countries with their climate.. why cant they do this on their own.
,1126,"Mar 2, 2016",USA2016,"@NCdem @USA2016 @David1Barnes  ACA, the I can keep my dr, you will be saving money etc."
,1127,"Mar 2, 2016",PeskyFacts,"@NCdem @David1Barnes 
Voting for Sanders would NOT be voting in their own interests.
Socialism doesn't work."
,1128,"Mar 2, 2016",NCdem,"@PeskyFacts @NCdem @David1Barnes Yes, but Democratic Socialism does."
,1129,"Mar 2, 2016",BoogyVamp,@NCdem @PeskyFacts @David1Barnes lol is that an oxymoron?
,1130,"Mar 2, 2016",NCdem,"@BoogyVamp @NCdem @PeskyFacts @David1Barnes Interstate highways, national defense, city water/sewer, etc."
,1131,"Mar 2, 2016",riverflight,@NCdem @David1Barnes Hardly.  He would take too much of my money to waste-how is that in my self-interest?
,1132,"Mar 2, 2016",NCdem,"@riverflight @NCdem @David1Barnes Your assumption is based on two flawed premises: your ROI for taxes is always zero, and reallocation of resources is somehow not allowed."
,1133,"Mar 2, 2016",USA2016,"@NCdem @David1Barnes  so who is going to pay for all the free stuff, you."
,1134,"Mar 2, 2016",JLW413,@David1Barnes <-----Ignorance has entered the room.
,1135,"Mar 2, 2016",goboss,"Rubio is rightfully crushed but Megyn Kelly and Brett Baier could not stop hoping that:
Rubio  can still won on delegate count....
Rubio can take this to the convention...
Rubio is close to winning in many states...
What a disaster!"
,1136,"Mar 2, 2016",Sardastic1,"For months I thought Obama created Trump. Now I'm beginning to think McConnell, Boehner and now Ryan have created him.  "
,1137,"Mar 2, 2016",daviddigregorio,"If you like North Korean elections, you'll love Republican establishment elections."
,1138,"Mar 2, 2016",PeskyFacts,"@daviddigregorio 
Says daviddigruber ..."
,1139,"Mar 2, 2016",Rivergirl62,"""To protect an establishment frontrunner against an insurgent, the party frontloaded this year’s primaries and caucuses.""
And the GOP can't figure out why their scheming and manipulating to keep their ""system"" in place hasn't worked?  Americans are sick of the deceit and gerrymandering of everything, especially in the political sphere.  The game is always blatantly, in-your-face rigged on the right and on the left.  I hope the Republican party splinters and the Democratic party soon after. 

 Republican establishment, you don't like Trump???  Well, you created him!!  Get ready, because the Democratic establishment is next...."
,1140,"Mar 2, 2016",mhess9,"@Rivergirl62 I just deleted my post I was writing, you took the words right off my page. Great letter."
,1141,"Mar 2, 2016",StudyYourHistory,@Rivergirl62 Who cares what created anything...Trump is a fraud and a disaster for this country.  I see no difference between him and Hillary
,1142,"Mar 2, 2016",daviddigregorio,@Rivergirl62 Trump is the political flower which grew our of Republican establishment manure.
,1143,"Mar 2, 2016",PeskyFacts,"Candidates speak only in Somali at Minnesota DFL Caucus ...
Sigh ............ I miss America ................."
,1144,"Mar 2, 2016",daviddigregorio,@PeskyFacts they're Obama's people.  Did you see where he's quietly trying to increase the number of Syrian refugees coming here?  Too bad the Republicans voted to fund this in the last budget.  Trump!  trump!  trump!
,1145,"Mar 2, 2016",daviddigregorio,"@PeskyFacts Since Obama has imported so may Somalis, we've suddenly got ""terrorism hotspots"" in this country.  Obama built them."
,1146,"Mar 2, 2016",Sardastic1,"Hey FoxNews, what happened to 'fair and balanced'?"
,1147,"Mar 2, 2016",want2believe,"@Sardastic1 The rest of us have been asking this for about a decade, don't act surprised now that one of your candidates is being attacked."
,1148,"Mar 2, 2016",Sardastic1,@want2believe Not my candidate. Sorry. 
,1149,"Mar 2, 2016",NCdem,@Sardastic1 Nothing has changed.
,1150,"Mar 2, 2016",PeskyFacts,"@Sardastic1 
I guess this means you'll be leaving now?"
,1151,"Mar 2, 2016",Sardastic1,@PeskyFacts No. I go to all the news sites. 
,1152,"Mar 2, 2016",daviddigregorio,@Sardastic1 I think it's called an editorial.
,1153,"Mar 2, 2016",daviddigregorio,@Sardastic1 and there's an opposing editorial right next to this one.
,1154,"Mar 2, 2016",JLW413,So the GOP Establishment has once again figured out how to silence We The People. That's exactly how Trump as President was created. The GOP Pols ignored the Voice of Republicans.
,1155,"Mar 2, 2016",want2believe,"@JLW413 What voice was that?  What haven't they done that you have wanted them to do.  Do tell.  I hear this all the time, but none of you can answer this question."
,1156,"Mar 2, 2016",JLW413,"@want2believe In the past I have explained my position to you and you moved on to another argument. You don't want answers, you want confrontation. Ok, you can move on now."
,1157,"Mar 2, 2016",want2believe,@JLW413 You most certainly haven't.  Feel free to provide an example and we can talk about it.
,1158,"Mar 2, 2016",JLW413,@want2believe Case & Point. You don't remember because you never listened to begin with. peace...out.
